target,direction,run_id,model,selected,lookback_weeks,forward_weeks,retrain_days,target_thr_bp,regime_strength_min,accuracy,auc,hit@60,cov@60,hit@70,cov@70,composite,rank_in_group
ktb_5y,persist,L12W_F2W_R63d_T0bp_S0.0,lgbm,False,12,2,63,0.0,0.0,0.8959649975692756,0.6901139410187669,0.9054726368159204,0.9771511910549344,0.9150127226463104,0.955274671852212,1.3007154833883128,17.0
ktb_5y,persist,L12W_F2W_R63d_T0bp_S0.0,logreg,False,12,2,63,0.0,0.0,0.5517744287797763,0.5959310768543342,0.5885486018641811,0.7301895964997569,0.5982256020278834,0.3835683033543996,0.8520336883950398,83.0
ktb_5y,persist,L12W_F2W_R63d_T0bp_S0.0,rf,False,12,2,63,0.0,0.0,0.8979095770539621,0.7192778150134047,0.9118246687054028,0.9538162372386972,0.9291294642857144,0.8711716091395236,1.3448432068748442,13.0
ktb_5y,persist,L12W_F2W_R63d_T0bp_S0.0,xgb,False,12,2,63,0.0,0.0,0.8556149732620321,0.6911388516532617,0.8773885350318471,0.9158969372873116,0.9071428571428573,0.8167233835683033,1.2465362856750613,31.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,et,False,12,2,63,10.0,0.0,0.8398058252427184,0.6018772893772893,0.8823529411764706,0.8802588996763754,0.9116161616161615,0.6407766990291263,1.0693547956897471,54.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,gbm,False,12,2,63,10.0,0.0,0.8349514563106796,0.5997914122914123,0.8423645320197044,0.9854368932038836,0.8480801335559266,0.9692556634304208,1.097676516669235,50.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,lgbm,False,12,2,63,10.0,0.0,0.8414239482200647,0.5476190476190477,0.8451400329489291,0.982200647249191,0.8569023569023569,0.9611650485436892,1.0021960240406844,65.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,logreg,False,12,2,63,10.0,0.0,0.6423948220064725,0.5966117216117217,0.6528497409326425,0.9368932038834952,0.6635859519408502,0.8754045307443366,0.961529570752872,68.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,rf,False,12,2,63,10.0,0.0,0.8624595469255664,0.566951566951567,0.8857644991212654,0.9207119741100324,0.8991935483870968,0.8025889967637541,1.029319835145078,61.0
ktb_5y,persist,L12W_F2W_R63d_T10bp_S0.0,xgb,False,12,2,63,10.0,0.0,0.8333333333333334,0.5789326414326414,0.8542372881355932,0.9546925566343042,0.875222816399287,0.9077669902912622,1.0510718829893588,57.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,et,False,12,4,63,0.0,0.0,0.7142159257449927,0.640957781978576,0.8803263825929284,0.5388373229115779,0.9053627760252366,0.3097215437225207,0.9449978436792098,70.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,gbm,False,12,4,63,0.0,0.0,0.8085002442598925,0.6607957511927267,0.8203933747412008,0.9438202247191012,0.8334258745141588,0.8798241328773815,1.172452451554462,41.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,lgbm,False,12,4,63,0.0,0.0,0.8187591597459697,0.642583490863264,0.8238805970149253,0.981924767953102,0.835820895522388,0.9491939423546654,1.1624263149324214,44.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,logreg,False,12,4,63,0.0,0.0,0.7107962872496336,0.5867062741920965,0.7166156982670744,0.95847581827064,0.7257203842049093,0.915486077186126,0.9896906520690324,66.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,rf,False,12,4,63,0.0,0.0,0.8216902784562775,0.6162642902151408,0.8453837597330367,0.8783585735222277,0.8693502824858758,0.6917440156326331,1.0738713840729883,52.0
ktb_5y,persist,L12W_F4W_R63d_T0bp_S0.0,xgb,False,12,4,63,0.0,0.0,0.7870053737176356,0.6744531460977585,0.8045430533544639,0.9247679531021006,0.8386514148103552,0.8114313629702002,1.1762568302730816,40.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,et,False,12,4,63,10.0,0.0,0.7422586520947176,0.6215643906655143,0.8325242718446602,0.7504553734061931,0.8698884758364313,0.4899817850637523,1.0099006128845878,63.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,gbm,False,12,4,63,10.0,0.0,0.7504553734061931,0.6350529386343993,0.7691561590688651,0.9389799635701276,0.786096256684492,0.8515482695810564,1.0937022832036878,51.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,lgbm,False,12,4,63,10.0,0.0,0.7550091074681239,0.591756698357822,0.7619493908153702,0.9717668488160291,0.7705078125,0.9326047358834244,1.029915346595444,60.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,logreg,False,12,4,63,10.0,0.0,0.6867030965391621,0.6782168323249784,0.6855813953488372,0.9790528233151184,0.6876790830945558,0.953551912568306,1.1334498062990304,46.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,rf,False,12,4,63,10.0,0.0,0.7841530054644809,0.6200572601555748,0.8083067092651757,0.855191256830601,0.849645390070922,0.6420765027322405,1.0486760766019148,58.0
ktb_5y,persist,L12W_F4W_R63d_T10bp_S0.0,xgb,False,12,4,63,10.0,0.0,0.7449908925318761,0.5868733794295592,0.7621832358674464,0.9344262295081968,0.7833511205976521,0.8533697632058288,1.0048469520287535,64.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,et,False,20,2,63,0.0,0.0,0.9484686436558094,0.664517118037813,0.9501761449421238,0.9659698590179874,0.955820895522388,0.8142926592124453,1.2744385175785962,24.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,gbm,False,20,2,63,0.0,0.0,0.9168692270296548,0.694108329075115,0.9312089023773394,0.9611084103062713,0.9427055702917772,0.9163830821584832,1.3153302220392795,16.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,lgbm,False,20,2,63,0.0,0.0,0.940204180845892,0.7029841594276954,0.9441723800195886,0.992707826932426,0.9477351916376306,0.9766650461837628,1.3618822923283258,10.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,logreg,False,20,2,63,0.0,0.0,0.6358774914924648,0.4389575881451201,0.6915584415584416,0.5989304812834224,0.7439446366782007,0.2809917355371901,0.6207718152232155,109.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,rf,False,20,2,63,0.0,0.0,0.9499270782693242,0.7099642309657639,0.951984321411073,0.9922216820612544,0.9516129032258064,0.9343704423918328,1.3805818783972077,9.0
ktb_5y,persist,L20W_F2W_R63d_T0bp_S0.0,xgb,False,20,2,63,0.0,0.0,0.8935342732134176,0.7431987736331118,0.911042944785276,0.9508993680116676,0.9272428884026258,0.8886728245017015,1.3870394224489626,8.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,et,False,20,2,63,10.0,0.0,0.9271844660194176,0.8440247476392054,0.9638336347197106,0.8948220064724919,0.9823529411764704,0.8252427184466019,1.57196194908208,5.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,gbm,False,20,2,63,10.0,0.0,0.9142394822006472,0.8340233520956413,0.934453781512605,0.9627831715210357,0.9476439790575916,0.9271844660194176,1.5843744585117847,4.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,lgbm,True,20,2,63,10.0,0.0,0.941747572815534,0.8487230776387402,0.9459901800327332,0.988673139158576,0.9484193011647256,0.9724919093851132,1.6425126227442286,1.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,logreg,False,20,2,63,10.0,0.0,0.6666666666666666,0.7032144020095827,0.6716417910447762,0.9757281553398058,0.6728813559322034,0.9546925566343042,1.1640587916760567,42.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,rf,True,20,2,63,10.0,0.0,0.9352750809061487,0.8409545517979252,0.9481865284974094,0.9368932038834952,0.9792060491493384,0.8559870550161812,1.588016119657247,3.0
ktb_5y,persist,L20W_F2W_R63d_T10bp_S0.0,xgb,True,20,2,63,10.0,0.0,0.9255663430420712,0.8334186165511466,0.9444444444444444,0.9611650485436892,0.9513888888888888,0.9320388349514565,1.5899685257504883,2.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,et,False,20,4,63,0.0,0.0,0.89057156814851,0.7149106659447754,0.9050218340611352,0.8949682462139716,0.9488510007412898,0.6590131900341963,1.2939638579997033,18.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,gbm,False,20,4,63,0.0,0.0,0.8607718612603811,0.6969436924742827,0.8793466807165438,0.9272105520273572,0.8990665110851809,0.8373229115779189,1.265189429034897,26.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,lgbm,False,20,4,63,0.0,0.0,0.8470933072789448,0.6969301570113698,0.8732019179541822,0.91695163654128,0.9033412887828164,0.8187591597459697,1.2549509324591643,29.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,logreg,False,20,4,63,0.0,0.0,0.5935515388373229,0.4785327558202491,0.6105137395459976,0.8177821201758672,0.6152,0.6106497313141183,0.7174484746518537,100.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,rf,False,20,4,63,0.0,0.0,0.8964338055691256,0.7194044396318355,0.906345957011259,0.9545676599902296,0.9224897240164416,0.8319491939423547,1.341810527852637,14.0
ktb_5y,persist,L20W_F4W_R63d_T0bp_S0.0,xgb,False,20,4,63,0.0,0.0,0.8392769907181241,0.681691932864104,0.8640984483681113,0.9130434782608696,0.8892857142857142,0.8207132388861749,1.2195192272341715,35.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,et,False,20,4,63,10.0,0.0,0.8178506375227687,0.730474721957941,0.8719912472647703,0.8324225865209471,0.9377845220030347,0.6001821493624773,1.2607009090257726,28.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,gbm,False,20,4,63,10.0,0.0,0.7741347905282332,0.6801417276336079,0.7923228346456693,0.9253187613843352,0.8217716115261473,0.8533697632058288,1.1787884405161713,39.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,lgbm,False,20,4,63,10.0,0.0,0.7887067395264117,0.6661592467438733,0.8015122873345936,0.9635701275045536,0.8197211155378487,0.9143897996357012,1.1806428908593605,37.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,logreg,False,20,4,63,10.0,0.0,0.6183970856102003,0.637315048718874,0.7248,0.569216757741348,0.8328267477203647,0.2996357012750455,0.9002510387640925,72.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,rf,False,20,4,63,10.0,0.0,0.831511839708561,0.7196154981791936,0.8597748208802457,0.8897996357012751,0.8964285714285715,0.7650273224043715,1.27014101591191,25.0
ktb_5y,persist,L20W_F4W_R63d_T10bp_S0.0,xgb,False,20,4,63,10.0,0.0,0.7887067395264117,0.6610281814901087,0.8062622309197651,0.930783242258652,0.8178010471204189,0.8697632058287796,1.1571003322622848,45.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,et,False,4,2,63,0.0,0.0,0.6694214876033058,0.5221037282185369,0.7286501377410468,0.3529411764705882,0.9307692307692308,0.0631988332523091,0.6563734765061432,107.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,gbm,False,4,2,63,0.0,0.0,0.6728245017015071,0.5856973725110164,0.6941828254847645,0.8774914924647546,0.7161125319693095,0.7603305785123967,0.9424687909632786,71.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,lgbm,False,4,2,63,0.0,0.0,0.670393777345649,0.5482300561335504,0.6812134113890367,0.9134662129314536,0.6955489614243323,0.8191541079241614,0.889374670548205,74.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,logreg,False,4,2,63,0.0,0.0,0.5381623723869713,0.5489397250004571,0.5777262180974478,0.6285853184248906,0.6378787878787879,0.320855614973262,0.7482873062232774,97.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,rf,False,4,2,63,0.0,0.0,0.6844919786096256,0.540439697573641,0.7209302325581395,0.6271268838113758,0.7706237424547284,0.2416140009722897,0.7847804456258948,92.0
ktb_5y,persist,L4W_F2W_R63d_T0bp_S0.0,xgb,False,4,2,63,0.0,0.0,0.667963052989791,0.5464987383664588,0.6800219538968166,0.8857559552746719,0.7001246882793017,0.7797763733592611,0.8756732336683754,78.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,et,False,4,2,63,10.0,0.0,0.6521035598705501,0.6215898538970579,0.7577854671280276,0.4676375404530744,0.7933333333333333,0.2427184466019417,0.8418619865887338,86.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,gbm,False,4,2,63,10.0,0.0,0.6132686084142395,0.5605275221270144,0.6237006237006237,0.7783171521035599,0.6569148936170213,0.6084142394822006,0.8326282610236233,88.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,lgbm,False,4,2,63,10.0,0.0,0.6051779935275081,0.5496667724531895,0.6284658040665434,0.8754045307443366,0.6377440347071583,0.7459546925566343,0.8520724401458827,82.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,logreg,False,4,2,63,10.0,0.0,0.5792880258899676,0.5832246082960141,0.5779334500875657,0.9239482200647248,0.5857418111753372,0.8398058252427184,0.89465522437641,73.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,rf,False,4,2,63,10.0,0.0,0.6359223300970874,0.6066974622988586,0.7318611987381703,0.5129449838187702,0.7705882352941177,0.2750809061488673,0.8344544384369413,87.0
ktb_5y,persist,L4W_F2W_R63d_T10bp_S0.0,xgb,False,4,2,63,10.0,0.0,0.6132686084142395,0.5545211984437628,0.6370235934664247,0.8915857605177994,0.6340956340956341,0.7783171521035599,0.869467704355997,79.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,et,False,4,4,63,0.0,0.0,0.4548119198827552,0.4436735671990229,0.4881889763779528,0.1240840254030288,,0.0,0.4705497383434679,112.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,gbm,False,4,4,63,0.0,0.0,0.4973131411822178,0.4978529243518189,0.5085836909871244,0.6829506595017099,0.5236318407960199,0.3927699071812408,0.6707759479053819,104.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,lgbm,False,4,4,63,0.0,0.0,0.482657547630679,0.4676972372103091,0.4778959149412423,0.8729848558866634,0.4758757435558493,0.7391304347826086,0.6628186053478782,106.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,logreg,False,4,4,63,0.0,0.0,0.4528578407425501,0.4540997356256087,0.4535418583256669,0.5310210063507572,0.4527472527472527,0.222276502198339,0.563465231308767,111.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,rf,False,4,4,63,0.0,0.0,0.4929164631167562,0.4794027612436418,0.5196451204055766,0.3854421104054714,0.5675675675675675,0.0903761602344895,0.5754238321326957,110.0
ktb_5y,persist,L4W_F4W_R63d_T0bp_S0.0,xgb,False,4,4,63,0.0,0.0,0.4885197850512945,0.4797023082512639,0.4909194097616345,0.8607718612603811,0.4893470790378006,0.7107962872496336,0.6824099275171863,103.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,et,False,4,4,63,10.0,0.0,0.5610200364298725,0.5751223014375637,0.6042780748663101,0.3406193078324226,0.8421052631578947,0.0692167577413479,0.6934990228627818,102.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,gbm,False,4,4,63,10.0,0.0,0.5218579234972678,0.5336283038084584,0.5184782608695652,0.8378870673952641,0.5362903225806451,0.6775956284153005,0.7654504357908214,94.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,lgbm,False,4,4,63,10.0,0.0,0.4981785063752277,0.5092681949476566,0.5030487804878049,0.8961748633879781,0.5045977011494253,0.7923497267759563,0.7388563156207805,98.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,logreg,False,4,4,63,10.0,0.0,0.51183970856102,0.5360559664735445,0.5445544554455446,0.5519125683060109,0.6,0.1958105646630236,0.6971656831732437,101.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,rf,False,4,4,63,10.0,0.0,0.5428051001821493,0.5630875060524602,0.5772811918063314,0.4890710382513661,0.6666666666666666,0.1830601092896175,0.7220648529343022,99.0
ktb_5y,persist,L4W_F4W_R63d_T10bp_S0.0,xgb,False,4,4,63,10.0,0.0,0.517304189435337,0.5278546741689346,0.5195353748680043,0.8624772313296903,0.5305867665418227,0.7295081967213115,0.76437971942496,95.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,et,False,8,2,63,0.0,0.0,0.8317938745746233,0.7113137280082188,0.8915441176470589,0.7933884297520661,0.9290484140233722,0.5824015556635878,1.2144549405760157,36.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,gbm,False,8,2,63,0.0,0.0,0.8522119591638309,0.6968344677025812,0.8709841917389087,0.9533300923675256,0.8814016172506739,0.9017987360233348,1.275440822022469,22.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,lgbm,False,8,2,63,0.0,0.0,0.8575595527467185,0.6913766533966867,0.8719794344473007,0.9455517744287798,0.8833515881708652,0.8877005347593583,1.2614178805045042,27.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,logreg,False,8,2,63,0.0,0.0,0.6154594069032572,0.563060228586105,0.6806451612903226,0.6028196402527953,0.7033898305084746,0.2868254739912494,0.7940873714770494,91.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,rf,False,8,2,63,0.0,0.0,0.8638794360719494,0.7041864646205214,0.885699096225412,0.9144385026737968,0.9109980928162746,0.7647058823529411,1.2745193037346627,23.0
ktb_5y,persist,L8W_F2W_R63d_T0bp_S0.0,xgb,False,8,2,63,0.0,0.0,0.8492950899368011,0.7362719917811738,0.8657171922685656,0.9557608167233836,0.8808373590982287,0.905687894992708,1.3454771108922858,12.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,et,False,8,2,63,10.0,0.0,0.7216828478964401,0.7610773085182534,0.9320987654320988,0.5242718446601942,0.9945945945945946,0.2993527508090615,1.1329953460142284,47.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,gbm,False,8,2,63,10.0,0.0,0.7766990291262136,0.7469398711524695,0.803921568627451,0.9077669902912622,0.8307086614173228,0.8220064724919094,1.2920367674142232,19.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,lgbm,False,8,2,63,10.0,0.0,0.7977346278317152,0.7916785969935576,0.8091216216216216,0.9579288025889968,0.8278388278388278,0.883495145631068,1.4052935613299882,7.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,logreg,False,8,2,63,10.0,0.0,0.6019417475728155,0.5561381531853973,0.6188747731397459,0.8915857605177994,0.6361746361746362,0.7783171521035599,0.8630040273540388,81.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,rf,False,8,2,63,10.0,0.0,0.7411003236245954,0.7623299928418039,0.8744292237442922,0.7087378640776699,0.9743589743589745,0.5048543689320388,1.2347772214152843,32.0
ktb_5y,persist,L8W_F2W_R63d_T10bp_S0.0,xgb,False,8,2,63,10.0,0.0,0.7200647249190939,0.7381710808876163,0.7660455486542443,0.7815533980582524,0.8524590163934426,0.5922330097087378,1.1801181681504285,38.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,et,False,8,4,63,0.0,0.0,0.7239863214460186,0.6256785157106203,0.8061901252763449,0.6629213483146067,0.7891246684350133,0.3683439179286761,0.9600665451133652,69.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,gbm,False,8,4,63,0.0,0.0,0.7318026380068393,0.622148300003868,0.755591054313099,0.9174401563263312,0.7751052315093205,0.8124084025403029,1.0534274586289236,56.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,lgbm,False,8,4,63,0.0,0.0,0.7425500732779677,0.6597235652857824,0.7624867162592986,0.9193942354665364,0.781582054309327,0.827552515876893,1.122206865815874,48.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,logreg,False,8,4,63,0.0,0.0,0.5603321934538349,0.540094637630707,0.5730011587485515,0.8431851489985345,0.5973741794310722,0.6697606253053249,0.801039237834307,90.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,rf,False,8,4,63,0.0,0.0,0.7415730337078652,0.6139532484946943,0.7858496525584333,0.7733268197361993,0.8306374881065651,0.5134342940889106,0.9870640648734924,67.0
ktb_5y,persist,L8W_F4W_R63d_T0bp_S0.0,xgb,False,8,4,63,0.0,0.0,0.7337567171470445,0.6570494720148533,0.7629427792915532,0.8964338055691256,0.78562421185372,0.7747923790913532,1.1064238055863214,49.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,et,False,8,4,63,10.0,0.0,0.6156648451730419,0.5199201038649754,0.7074829931972789,0.4016393442622951,0.5444444444444444,0.081967213114754,0.6676569639796132,105.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,gbm,False,8,4,63,10.0,0.0,0.5919854280510018,0.5483751123539399,0.6156462585034014,0.8032786885245902,0.6838905775075987,0.599271402550091,0.8195660832175004,89.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,lgbm,False,8,4,63,10.0,0.0,0.6038251366120219,0.5551143513432538,0.6189516129032258,0.9034608378870674,0.6353467561521253,0.8142076502732241,0.8655334877045998,80.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,logreg,False,8,4,63,10.0,0.0,0.6111111111111112,0.5639948067512234,0.6140873015873016,0.918032786885246,0.6277056277056277,0.8415300546448088,0.8819481631984067,75.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,rf,False,8,4,63,10.0,0.0,0.6183970856102003,0.5399820233696194,0.6959761549925484,0.6111111111111112,0.7591463414634146,0.2987249544626594,0.7696465087189931,93.0
ktb_5y,persist,L8W_F4W_R63d_T10bp_S0.0,xgb,False,8,4,63,10.0,0.0,0.575591985428051,0.5607310496354738,0.5970307529162248,0.8588342440801457,0.6530612244897959,0.7140255009107468,0.8482461506780711,84.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,et,False,12,2,63,0.0,0.0,0.8784637822070978,0.5094381380738202,0.882167280378748,0.924161400097229,0.8818365968939905,0.7199805542051532,0.9247651957061958,16.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,gbm,False,12,2,63,0.0,0.0,0.7977637335926105,0.5243806668094524,0.8364565587734242,0.8561011181332037,0.8792235801581596,0.6762275157997083,0.8998851501397019,20.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,lgbm,False,12,2,63,0.0,0.0,0.8667963052989791,0.5371028771328621,0.8763092269326683,0.9747204666990764,0.8810754912099276,0.940204180845892,0.9958728115628276,6.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,logreg,False,12,2,63,0.0,0.0,0.5649003403014098,0.5491992099188501,0.567032967032967,0.8847836655323287,0.5637963544940289,0.7734564900340302,0.8247332812053125,25.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,rf,False,12,2,63,0.0,0.0,0.8828390860476422,0.5207824659099023,0.8866189989785496,0.9518716577540108,0.8852056476365868,0.7919299951385513,0.9602955241595816,13.0
spread_aa_3y,persist,L12W_F2W_R63d_T0bp_S0.0,xgb,False,12,2,63,0.0,0.0,0.7754010695187166,0.5571142999928607,0.8344291691572027,0.8133203694701021,0.893353941267388,0.6290714632960622,0.935204510391516,15.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,et,False,12,4,63,0.0,0.0,0.7391304347826086,0.4444152950054237,0.758076634109692,0.6502198339032731,0.7862232779097387,0.205666829506595,0.663474910374487,37.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,gbm,False,12,4,63,0.0,0.0,0.7244748412310699,0.4834766896193935,0.7426273458445041,0.9110893991206644,0.7563123899001761,0.8319491939423547,0.8105969705782894,26.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,lgbm,False,12,4,63,0.0,0.0,0.7176355642403517,0.4755724425788803,0.7299382716049383,0.9496824621397166,0.7408637873754153,0.882266731802638,0.8052438133748897,27.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,logreg,False,12,4,63,0.0,0.0,0.5681485100146556,0.4957287883790029,0.5768757687576875,0.794333170493405,0.6017770597738288,0.6047874938935027,0.722887363610808,33.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,rf,False,12,4,63,0.0,0.0,0.6414264777723497,0.4209663726831109,0.7126353790613719,0.6765999022960429,0.7570385818561001,0.4684904738641915,0.6239433193554267,39.0
spread_aa_3y,persist,L12W_F4W_R63d_T0bp_S0.0,xgb,False,12,4,63,0.0,0.0,0.7068881289692233,0.4462347604112626,0.7208931419457735,0.918905715681485,0.7349612864800477,0.8202247191011236,0.7418353149387037,32.0
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,et,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,gbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,lgbm,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,logreg,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,rf,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L12W_F4W_R63d_T10bp_S0.0,xgb,False,12,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,et,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,gbm,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,lgbm,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,logreg,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,rf,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F2W_R63d_T0bp_S0.0,xgb,False,20,2,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,et,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,gbm,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,lgbm,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,logreg,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,rf,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T0bp_S0.0,xgb,False,20,4,63,0.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T10bp_S0.0,et,False,20,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T10bp_S0.0,gbm,False,20,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T10bp_S0.0,lgbm,False,20,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T10bp_S0.0,logreg,False,20,4,63,10.0,0.0,,,,,,,,
spread_aa_3y,persist,L20W_F4W_R63d_T10bp_S0.0,rf,False,20,4,63,10.0,0.0,,,,,,,,
