target,run_id,lookback_weeks,forward_weeks,retrain_days,target_thr_bp,regime_strength_min,direction,model,n,pos_rate,accuracy,precision,recall,f1,auc,hit@60,cov@60,hit@70,cov@70,composite,hpo_best_auc,wf_time_s,ensemble_mode
ktb_3y,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,rf,2057,0.7267865824015557,0.6864365580943121,0.7239199157007377,0.9190635451505017,0.8099027409372237,0.5178780990014163,0.7290274684484038,0.6548371414681575,0.764102564102564,0.28439474963539135,0.7651101326520682,0.6736079632605856,72.28164148330688,
ktb_3y,L4W_F2W_R63d_T0bp_S0.0,4,2,63,0.0,0.0,persist,xgb,2057,0.7267865824015557,0.667963052989791,0.7255555555555555,0.8735785953177257,0.7927162367223065,0.5224080267558529,0.6829939460649422,0.8833252309188138,0.696608040201005,0.7739426349052018,0.837579811492855,0.699281702570936,56.93051838874817,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,ensemble,354,0.7033898305084746,0.6836158192090396,0.7174603174603175,0.9076305220883534,0.8014184397163121,0.6189328743545611,0.714828897338403,0.7429378531073446,0.751269035532995,0.556497175141243,0.9476316889835371,,,weighted
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,et,354,0.7033898305084746,0.6779661016949152,0.7014925373134329,0.9437751004016064,0.8047945205479452,0.6564161407534901,0.8092485549132948,0.4887005649717514,0.881578947368421,0.21468926553672316,0.9160157444413111,0.737164706182785,15.762291193008423,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,gbm,354,0.7033898305084746,0.615819209039548,0.6968641114982579,0.8032128514056225,0.746268656716418,0.5803021610250526,0.6643835616438356,0.8248587570621468,0.7044534412955465,0.6977401129943502,0.8983208594399119,0.6808186919229103,68.93065857887268,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,lgbm,354,0.7033898305084746,0.6836158192090396,0.7147335423197492,0.9156626506024096,0.8028169014084507,0.5766685790782177,0.6993865030674846,0.9209039548022598,0.7086092715231788,0.8531073446327684,0.9480822401794426,0.5928994732078745,11.382494688034058,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,logreg,354,0.7033898305084746,0.672316384180791,0.7805907172995781,0.7429718875502008,0.7613168724279835,0.701166571046089,0.8014705882352942,0.384180790960452,0.9230769230769231,0.11016949152542373,0.9170624926393763,0.6176858196354829,0.5101454257965088,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,rf,354,0.7033898305084746,0.672316384180791,0.7021276595744681,0.927710843373494,0.7993079584775087,0.6172117039586918,0.7276119402985075,0.7570621468926554,0.7741935483870968,0.5254237288135594,0.9572012019020391,0.7183651719897733,22.751240968704224,
ktb_3y,L4W_F2W_R63d_T10bp_S0.0,4,2,63,10.0,0.0,persist,xgb,354,0.7033898305084746,0.672316384180791,0.726962457337884,0.8554216867469879,0.7859778597785978,0.6012239433926181,0.6950819672131148,0.8615819209039548,0.7171314741035857,0.7090395480225988,0.9612789603396097,0.612045662891994,27.1935613155365,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,ensemble,2047,0.5925744992672203,0.5095261358085003,0.5788679245283019,0.6323165704863973,0.6044129235618597,0.4743772994794601,0.5109140518417462,0.7161700048851979,0.5213872832369942,0.4225696140693698,0.6479525790642748,,,weighted
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,et,2047,0.5925744992672203,0.4890083048363459,0.5681632653061225,0.5737840065952184,0.5709598031173093,0.4681755008194598,0.526595744680851,0.09184171958964338,,0.0,0.49081808732709364,0.6225867627002846,36.66884088516235,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,gbm,2047,0.5925744992672203,0.5105031753786028,0.5803503427265804,0.6281945589447651,0.6033254156769596,0.492910535545183,0.5196560196560197,0.7953102100635075,0.5359801488833746,0.5906204201270151,0.6966244158926304,0.5952447422349854,563.5162479877472,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,lgbm,2047,0.5925744992672203,0.5109916951636542,0.577485380116959,0.651277823577906,0.6121658271987601,0.47546562914548823,0.5071797817346353,0.8505129457743038,0.5183875530410184,0.6907669760625306,0.680563895161837,0.618149764761246,48.12226057052612,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,logreg,2047,0.5925744992672203,0.4738641914997557,0.5641509433962264,0.49299258037922505,0.5261768587769468,0.4565073415299088,0.4669479606188467,0.6946751343429409,0.4610244988864143,0.4386907669760625,0.604587886119972,0.5634607354804447,2.406280994415283,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,rf,2047,0.5925744992672203,0.5114802149487054,0.5743196092114445,0.6784830997526793,0.6220710506424793,0.4654601133602599,0.5311244979919679,0.4865657059110894,0.5061224489795918,0.11968734733756717,0.585747558385945,0.6050721444586555,80.01254606246948,
ktb_3y,L4W_F4W_R63d_T0bp_S0.0,4,4,63,0.0,0.0,persist,xgb,2047,0.5925744992672203,0.5085490962383976,0.5774121166791324,0.6364385820280297,0.6054901960784314,0.48713675391096845,0.5151862464183381,0.852467024914509,0.5184659090909091,0.6878358573522227,0.7010771260487118,0.5808227401550434,54.90689182281494,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,ensemble,931,0.5972073039742213,0.5155746509129968,0.579185520361991,0.6906474820143885,0.6300246103363413,0.5280575539568345,0.5589225589225589,0.6380236305048335,0.6382252559726962,0.3147153598281418,0.7163659405450934,,,weighted
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,et,931,0.5972073039742213,0.6004296455424275,0.6325648414985591,0.789568345323741,0.7024,0.6114724220623502,0.6588235294117647,0.4564983888292159,0.84472049689441,0.17293233082706766,0.795373902381854,0.756850857614254,51.08920407295227,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,gbm,931,0.5972073039742213,0.5327604726100966,0.5901639344262295,0.7122302158273381,0.6454767726161369,0.48426858513189447,0.5141579731743666,0.7207303974221267,0.5328638497652582,0.45757250268528465,0.6637236462172904,0.7145765832228128,284.2657804489136,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,lgbm,931,0.5972073039742213,0.5349087003222341,0.5887445887445888,0.7338129496402878,0.6533226581265013,0.5170839328537171,0.53625,0.8592910848549946,0.55,0.7089151450053706,0.7553535431590283,0.6503136306803192,21.306802988052368,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,logreg,931,0.5972073039742213,0.4371643394199785,0.5297397769516728,0.512589928057554,0.5210237659963437,0.43584652278177466,0.42702702702702705,0.7948442534908701,0.44521739130434784,0.6176154672395274,0.5837815401813888,0.6232642270795996,1.2654032707214355,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,rf,931,0.5972073039742213,0.5725026852846402,0.6405693950177936,0.6474820143884892,0.6440071556350626,0.590369304556355,0.6134615384615385,0.5585392051557465,0.702928870292887,0.25671321160042965,0.792654812777061,0.7262840265430248,71.39886617660522,
ktb_3y,L4W_F4W_R63d_T10bp_S0.0,4,4,63,10.0,0.0,persist,xgb,931,0.5972073039742213,0.5531686358754028,0.6060606060606061,0.7194244604316546,0.6578947368421053,0.5801342925659472,0.5854483925549916,0.6348012889366272,0.7120743034055728,0.3469387755102041,0.795737370146847,0.6967655190550607,30.443052291870117,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,ensemble,2057,0.8347107438016529,0.8016528925619835,0.8378936499741869,0.9452533488642982,0.8883415435139573,0.5454657576484292,0.8256578947368421,0.8867282450170151,0.8475052705551651,0.6917841516771998,0.944819880652092,,,weighted
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,et,2057,0.8347107438016529,0.7131745260087506,0.8344213649851632,0.8188701223063483,0.8265726043503822,0.5681147007434307,0.8700787401574803,0.37044239183276617,0.8035714285714286,0.13612056392805055,0.7512260505698258,0.5748545765589396,69.32118821144104,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,gbm,2057,0.8347107438016529,0.7447739426349052,0.8421354764638347,0.8543972044263249,0.8482220294882914,0.5474476686422968,0.7916385704652731,0.7209528439474964,0.837160751565762,0.4657267865824016,0.8598947094716873,0.6040419695980128,627.059344291687,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,lgbm,2057,0.8347107438016529,0.8021390374331551,0.8386763185108583,0.9446709376820035,0.88852369213914,0.5091849669396005,0.8195956454121306,0.9377734564900341,0.8360655737704918,0.8599902771025766,0.9005420076452437,0.619178380323021,111.55691385269165,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,logreg,2057,0.8347107438016529,0.5483714146815751,0.8384879725085911,0.5684333139196273,0.6775425199583478,0.5032717804652437,0.5554932735426009,0.8672824501701507,0.5612516644474035,0.7301895964997569,0.7457328083899187,0.523787305268586,3.9521477222442627,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,rf,2057,0.8347107438016529,0.8186679630529898,0.8407707910750507,0.9656377402446127,0.8988885876931417,0.5529274726780636,0.8480868075385494,0.8512396694214877,0.8486088379705401,0.5940690325717064,0.9520997123119599,0.5833328488147178,46.16260647773743,
ktb_3y,L8W_F2W_R63d_T0bp_S0.0,8,2,63,0.0,0.0,persist,xgb,2057,0.8347107438016529,0.7963052989790957,0.8304480651731161,0.9499126383226558,0.8861722358054877,0.5313782589331597,0.8147768086198051,0.9474963539134662,0.8299394606494221,0.8833252309188138,0.9416012415222981,0.5937714005168321,127.98313021659851,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,ensemble,354,0.8361581920903954,0.8418079096045198,0.846820809248555,0.9898648648648649,0.9127725856697819,0.5975652376514444,0.8538011695906432,0.9661016949152542,0.8525641025641025,0.8813559322033898,1.0904721568441613,,,weighted
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,et,354,0.8361581920903954,0.8389830508474576,0.8504398826979472,0.9797297297297297,0.9105180533751962,0.6617544268406337,0.8448275862068966,0.8192090395480226,0.903954802259887,0.5,1.119748309823558,0.574942034938113,13.466997623443604,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,gbm,354,0.8361581920903954,0.847457627118644,0.8477011494252874,0.9966216216216216,0.9161490683229814,0.6352516309412862,0.8490028490028491,0.9915254237288136,0.8538011695906432,0.9661016949152542,1.1700114784568323,0.6138755079827733,120.2785222530365,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,lgbm,354,0.8361581920903954,0.847457627118644,0.8457142857142858,1.0,0.9164086687306502,0.6284948741845293,0.8452722063037249,0.9858757062146892,0.8430232558139535,0.9717514124293786,1.152240602671637,0.5877044411214428,9.623963594436646,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,logreg,354,0.8361581920903954,0.6779661016949152,0.8345588235294118,0.7668918918918919,0.7992957746478874,0.5305219012115564,0.7016949152542373,0.8333333333333334,0.7478260869565218,0.6497175141242938,0.8407423349708565,0.6009706150161097,0.5745048522949219,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,rf,354,0.8361581920903954,0.844632768361582,0.857566765578635,0.9763513513513513,0.9131121642969984,0.7084109972041007,0.8483870967741935,0.8757062146892656,0.8625954198473282,0.7401129943502824,1.2347163425845484,0.5238408508582054,14.906146049499512,
ktb_3y,L8W_F2W_R63d_T10bp_S0.0,8,2,63,10.0,0.0,persist,xgb,354,0.8361581920903954,0.847457627118644,0.8477011494252874,0.9966216216216216,0.9161490683229814,0.6602982292637466,0.8510028653295129,0.9858757062146892,0.8529411764705882,0.96045197740113,1.2142772521206187,0.5723635959933636,40.21049952507019,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,ensemble,2047,0.7259404005862238,0.7059110893991206,0.7659446450060169,0.8566621803499327,0.8087674714104193,0.6222833192985993,0.7508069722401549,0.7567171470444553,0.7738478027867095,0.45578895945285786,0.9758326599650725,,,weighted
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,et,2047,0.7259404005862238,0.6492427943331704,0.7746781115879828,0.7288021534320323,0.7510402219140083,0.6333215777440305,0.8402948402948403,0.1988275525158769,0.9838709677419355,0.030288226673180263,0.7391329991355589,0.568301109636506,40.09146285057068,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,gbm,2047,0.7259404005862238,0.6902784562774792,0.7762645914396887,0.8055181695827726,0.7906208718626155,0.6040009788327418,0.7081570996978852,0.8085002442598925,0.7255851493139629,0.605276013678554,0.9498188328591088,0.5641284489958299,533.3120074272156,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,lgbm,2047,0.7259404005862238,0.7020029311187103,0.7555425904317387,0.8714670255720054,0.809375,0.6036435129539397,0.7205960617349654,0.9179286761113825,0.7370977534911961,0.8045920859794822,1.0029270090651436,0.5593853347789743,177.99443531036377,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,logreg,2047,0.7259404005862238,0.6174890083048363,0.7601776461880089,0.6911170928667564,0.7240042298202326,0.5350016673744011,0.6199677938808373,0.9101123595505618,0.6201690821256038,0.8089887640449438,0.8368711963521408,0.5152285131707036,4.1641740798950195,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,rf,2047,0.7259404005862238,0.7181240840254031,0.7640906449738524,0.8849259757738897,0.8200810726535703,0.6520273593347776,0.792741935483871,0.6057645334636053,0.8338870431893688,0.2940889106008793,0.96514064425226,0.582342834115612,82.34847855567932,
ktb_3y,L8W_F4W_R63d_T0bp_S0.0,8,4,63,0.0,0.0,persist,xgb,2047,0.7259404005862238,0.6819736199316072,0.7664326738991704,0.8082099596231493,0.7867671143137898,0.6062309421505052,0.7247939124920736,0.7703957010258915,0.7520891364902507,0.5261358085002442,0.9447370324670794,0.5442062370511886,58.38452744483948,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,ensemble,931,0.7099892588614393,0.7164339419978518,0.7686062246278755,0.859304084720121,0.8114285714285714,0.7137726228497788,0.7659863945578231,0.7894736842105263,0.8053691275167785,0.640171858216971,1.145409558042502,,,weighted
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,et,931,0.7099892588614393,0.6970998925886144,0.737171464330413,0.8910741301059002,0.8068493150684931,0.6965036140527819,0.8365019011406845,0.564983888292159,0.8512658227848101,0.3394199785177229,1.0256782544214438,0.5998873880831042,39.42390275001526,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,gbm,931,0.7099892588614393,0.7164339419978518,0.7776223776223776,0.8411497730711044,0.8081395348837209,0.6799574158121813,0.75,0.8378088077336198,0.7756024096385542,0.7132116004296455,1.1072131497006088,0.6046270785484791,219.71826767921448,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,lgbm,931,0.7099892588614393,0.7303974221267454,0.7755376344086021,0.8729198184568835,0.8213523131672598,0.7439289516445341,0.7458823529411764,0.9129967776584318,0.7607282184655396,0.8259935553168636,1.250535778006118,0.6161564013320567,96.39645290374756,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,logreg,931,0.7099892588614393,0.6154672395273899,0.7244444444444444,0.7397881996974282,0.7320359281437125,0.5670476830839918,0.6226203807390818,0.9591836734693877,0.6291079812206573,0.9151450053705693,0.9056927011234113,0.5568050012772296,3.461981773376465,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,rf,931,0.7099892588614393,0.7110633727175081,0.7493638676844784,0.8910741301059002,0.8140981340704907,0.711055079285034,0.8218694885361552,0.6090225563909775,0.8710601719197708,0.3748657357679914,1.066964495984095,0.5810049545013103,90.41430187225342,
ktb_3y,L8W_F4W_R63d_T10bp_S0.0,8,4,63,10.0,0.0,persist,xgb,931,0.7099892588614393,0.7089151450053706,0.773876404494382,0.8335854765506808,0.8026219956300072,0.7280999607777218,0.7393939393939394,0.8861439312567132,0.7796852646638054,0.7508055853920516,1.205157937227142,0.6127225648443855,57.59043836593628,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,ensemble,2057,0.9066601847350511,0.8940204180845892,0.9131961866532865,0.9758713136729222,0.9434940383618455,0.7120420017873101,0.9096509240246407,0.9470102090422946,0.9265442404006677,0.8736023334953816,1.3254296669147354,,,weighted
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,et,2057,0.9066601847350511,0.8055420515313564,0.9347181008902077,0.8445040214477212,0.8873239436619719,0.7065934986595174,0.917184265010352,0.7044239183276616,0.9503968253968254,0.490034030140982,1.1631140430049225,0.6220314275169566,46.15502619743347,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,gbm,2057,0.9066601847350511,0.8911035488575596,0.9116909182137481,0.9742627345844505,0.9419388284085018,0.7195403261840929,0.8984645864289252,0.9815264948954788,0.9052204764318297,0.9591638308215849,1.3540790484485288,0.6095813608045961,852.3135240077972,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,lgbm,2057,0.9066601847350511,0.8959649975692756,0.9121318022965552,0.9796246648793566,0.9446742502585316,0.6901139410187669,0.9054726368159204,0.9771511910549344,0.9150127226463104,0.9552746718522119,1.3007154833883128,0.5460360091551979,53.28737139701843,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,logreg,2057,0.9066601847350511,0.5517744287797763,0.9377901578458682,0.5415549597855228,0.6866077498300476,0.5959310768543342,0.5885486018641811,0.7301895964997569,0.5982256020278834,0.3835683033543996,0.8520336883950398,0.4867272750658194,2.0023515224456787,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,rf,2057,0.9066601847350511,0.8979095770539621,0.9098563645368994,0.9849865951742627,0.9459320288362513,0.7192778150134047,0.9118246687054027,0.9538162372386971,0.9291294642857143,0.8711716091395236,1.3448432068748442,0.5908374941748927,62.834739446640015,
ktb_5y,L12W_F2W_R63d_T0bp_S0.0,12,2,63,0.0,0.0,persist,xgb,2057,0.9066601847350511,0.8556149732620321,0.920150053590568,0.9206434316353888,0.9203966764942375,0.6911388516532617,0.8773885350318471,0.9158969372873116,0.9071428571428571,0.8167233835683033,1.2465362856750613,0.5657801661190216,45.732255935668945,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,ensemble,618,0.883495145631068,0.8333333333333334,0.8812392426850258,0.9377289377289377,0.9086069210292813,0.5647130647130647,0.8581196581196581,0.9466019417475728,0.8784029038112523,0.8915857605177994,1.0234282078942274,,,weighted
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,et,618,0.883495145631068,0.8398058252427184,0.8781725888324873,0.9505494505494505,0.9129287598944591,0.6018772893772893,0.8823529411764706,0.8802588996763754,0.9116161616161617,0.6407766990291263,1.0693547956897471,0.6436193911985724,18.098710298538208,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,gbm,618,0.883495145631068,0.8349514563106796,0.8775510204081632,0.945054945054945,0.91005291005291,0.5997914122914123,0.8423645320197044,0.9854368932038835,0.8480801335559266,0.9692556634304207,1.097676516669235,0.6533557729757099,276.4177005290985,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,lgbm,618,0.883495145631068,0.8414239482200647,0.8822525597269625,0.9468864468864469,0.9134275618374559,0.5476190476190477,0.8451400329489291,0.982200647249191,0.8569023569023569,0.9611650485436893,1.0021960240406844,0.7127134033217125,43.08176875114441,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,logreg,618,0.883495145631068,0.6423948220064725,0.8878281622911695,0.6813186813186813,0.7709844559585493,0.5966117216117217,0.6528497409326425,0.9368932038834952,0.6635859519408502,0.8754045307443366,0.961529570752872,0.6373858700581609,1.2270379066467285,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,rf,618,0.883495145631068,0.8624595469255664,0.8900169204737732,0.9633699633699634,0.9252418645558487,0.566951566951567,0.8857644991212654,0.9207119741100324,0.8991935483870968,0.8025889967637541,1.029319835145078,0.6250172852154094,46.632405519485474,
ktb_5y,L12W_F2W_R63d_T10bp_S0.0,12,2,63,10.0,0.0,persist,xgb,618,0.883495145631068,0.8333333333333334,0.8852173913043478,0.9322344322344323,0.9081177520071365,0.5789326414326414,0.8542372881355932,0.9546925566343042,0.875222816399287,0.9077669902912622,1.0510718829893588,0.7228767803755525,38.956104040145874,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,ensemble,2047,0.8426966292134831,0.8099658036150464,0.8530655391120507,0.9356521739130435,0.8924523085429914,0.6105013952651004,0.8285256410256411,0.9145090376160234,0.8333333333333334,0.7884709330727895,1.0730747533775433,,,weighted
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,et,2047,0.8426966292134831,0.7142159257449927,0.8720626631853786,0.7744927536231884,0.8203868590727663,0.640957781978576,0.8803263825929284,0.5388373229115779,0.9053627760252366,0.30972154372252075,0.9449978436792098,0.5675226364076081,53.73106598854065,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,gbm,2047,0.8426966292134831,0.8085002442598925,0.8480417754569191,0.9414492753623188,0.8923076923076924,0.6607957511927267,0.8203933747412008,0.9438202247191011,0.8334258745141588,0.8798241328773815,1.1724524515544619,0.6052915679922413,660.1461639404297,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,lgbm,2047,0.8426966292134831,0.8187591597459697,0.8482510288065843,0.9559420289855073,0.8988825292995366,0.642583490863264,0.8238805970149253,0.9819247679531021,0.835820895522388,0.9491939423546654,1.1624263149324214,0.5662483168439922,35.239195346832275,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,logreg,2047,0.8426966292134831,0.7107962872496336,0.8525202240199129,0.7942028985507247,0.8223289315726291,0.5867062741920965,0.7166156982670744,0.95847581827064,0.7257203842049093,0.9154860771861261,0.9896906520690324,0.6125022524909628,7.5146002769470215,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,rf,2047,0.8426966292134831,0.8216902784562775,0.8556485355648535,0.9484057971014492,0.8996425625515535,0.6162642902151408,0.8453837597330367,0.8783585735222277,0.8693502824858758,0.6917440156326331,1.0738713840729885,0.5337999768455002,136.30344605445862,
ktb_5y,L12W_F4W_R63d_T0bp_S0.0,12,4,63,0.0,0.0,persist,xgb,2047,0.8426966292134831,0.7870053737176356,0.8574597892401553,0.896231884057971,0.8764172335600907,0.6744531460977585,0.8045430533544639,0.9247679531021006,0.8386514148103552,0.8114313629702002,1.1762568302730816,0.5196009587693342,23.80639672279358,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,ensemble,1098,0.8105646630236795,0.75591985428051,0.8432671081677704,0.8584269662921349,0.8507795100222717,0.6473908815903198,0.8140350877192982,0.7786885245901639,0.8289655172413793,0.6602914389799636,1.0577588721065878,,,weighted
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,et,1098,0.8105646630236795,0.7422586520947176,0.8062563067608476,0.8977528089887641,0.8495481127060075,0.6215643906655143,0.8325242718446602,0.7504553734061931,0.8698884758364313,0.4899817850637523,1.0099006128845878,0.6845156346570241,34.541324853897095,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,gbm,1098,0.8105646630236795,0.7504553734061931,0.8228511530398323,0.8820224719101124,0.851409978308026,0.6350529386343993,0.7691561590688651,0.9389799635701275,0.786096256684492,0.8515482695810564,1.0937022832036878,0.5769118080128195,172.25135612487793,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,lgbm,1098,0.8105646630236795,0.7550091074681239,0.8178096212896623,0.8977528089887641,0.8559185859667916,0.591756698357822,0.7619493908153702,0.9717668488160291,0.7705078125,0.9326047358834244,1.029915346595444,0.5939265989120939,18.52582049369812,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,logreg,1098,0.8105646630236795,0.6867030965391621,0.8791666666666667,0.7112359550561798,0.7863354037267081,0.6782168323249784,0.6855813953488372,0.9790528233151184,0.6876790830945558,0.953551912568306,1.1334498062990304,0.7394059456029337,3.53997802734375,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,rf,1098,0.8105646630236795,0.7841530054644809,0.8204121687929342,0.9393258426966292,0.8758512310110005,0.6200572601555748,0.8083067092651757,0.855191256830601,0.849645390070922,0.6420765027322405,1.0486760766019148,0.6803098490374421,40.72162938117981,
ktb_5y,L12W_F4W_R63d_T10bp_S0.0,12,4,63,10.0,0.0,persist,xgb,1098,0.8105646630236795,0.7449908925318761,0.8112244897959183,0.8932584269662921,0.8502673796791443,0.5868733794295592,0.7621832358674464,0.9344262295081968,0.7833511205976521,0.8533697632058288,1.0048469520287535,0.5486887437361365,85.75488781929016,
ktb_5y,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,ensemble,2057,0.9513855128828391,0.9382596013612057,0.9529702970297029,0.9836484414920798,0.9680663816947448,0.6666377107818089,0.9476070528967254,0.9649975692756442,0.9555555555555556,0.8969372873116188,1.2762369008550138,,,weighted
ktb_5y,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,et,2057,0.9513855128828391,0.9484686436558094,0.9512432959531936,0.9969340827797649,0.9735528942115769,0.664517118037813,0.9501761449421238,0.9659698590179874,0.955820895522388,0.8142926592124453,1.2744385175785962,0.7855153338509318,55.8221001625061,
ktb_5y,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,gbm,2057,0.9513855128828391,0.9168692270296548,0.9532994923857868,0.9596320899335717,0.9564553093964858,0.694108329075115,0.9312089023773394,0.9611084103062713,0.9427055702917772,0.9163830821584832,1.3153302220392797,0.7987127682100508,521.1053695678711,
ktb_5y,L20W_F2W_R63d_T0bp_S0.0,20,2,63,0.0,0.0,persist,lgbm,2057,0.9513855128828391,0.9402041808458921,0.9512795275590551,0.9877363311190598,0.9691652043118576,0.7029841594276954,0.9441723800195886,0.9927078269324259,0.9477351916376306,0.9766650461837627,1.3618822923283258,0.7952551524562395,52.1908483505249,
