target,horizon,model,n,pos_rate,accuracy,precision,recall,f1,auc,hit@60,cov@60,hit@70,cov@70,composite
ktb_3y,10,et,962,0.4979209979209979,0.48232848232848236,0.4733893557422969,0.35281837160751567,0.4043062200956938,0.5116854039428242,0.6020942408376964,0.19854469854469856,0.5161290322580645,0.032224532224532226,0.5728536175118728
ktb_3y,10,gbm,962,0.4979209979209979,0.4802494802494803,0.47619047619047616,0.4384133611691023,0.45652173913043476,0.479587823147776,0.4703196347031963,0.682952182952183,0.5,0.3762993762993763,0.6336342237222694
ktb_3y,10,lgbm,962,0.4979209979209979,0.45322245322245325,0.4481236203090508,0.42379958246346555,0.4356223175965665,0.4687171773492913,0.44730392156862747,0.8482328482328483,0.4675118858954041,0.6559251559251559,0.6465568548258935
ktb_3y,10,logreg,962,0.4979209979209979,0.4677754677754678,0.4665314401622718,0.4801670146137787,0.4732510288065844,0.4682546886413637,0.46538024971623154,0.9158004158004158,0.4582278481012658,0.8212058212058212,0.6678226952348763
ktb_3y,10,rf,962,0.4979209979209979,0.4781704781704782,0.4731934731934732,0.42379958246346555,0.44713656387665196,0.49870546385024006,0.5365853658536586,0.2983367983367983,0.5454545454545454,0.04573804573804574,0.5785398104541246
ktb_3y,10,xgb,962,0.4979209979209979,0.4677754677754678,0.4638949671772429,0.44258872651356995,0.452991452991453,0.47679992392709103,0.4681404421326398,0.7993762993762994,0.47302158273381295,0.577962577962578,0.655228169887333
ktb_3y,20,ensemble,1548,0.501937984496124,0.5012919896640827,0.5037369207772795,0.4337194337194337,0.4661134163208852,0.5153113090856282,0.5067385444743935,0.7189922480620154,0.5463258785942492,0.4043927648578811,0.7030603906904694
ktb_3y,20,et,1548,0.501937984496124,0.5200258397932817,0.5261538461538462,0.44015444015444016,0.4793272599859846,0.5294816773415996,0.5293185419968305,0.4076227390180879,0.4383561643835616,0.047157622739018086,0.6437238480341669
ktb_3y,20,gbm,1548,0.501937984496124,0.5006459948320413,0.5027397260273972,0.4723294723294723,0.4870603848706038,0.5208599372023497,0.5161887141535615,0.6983204134366925,0.5333333333333333,0.39728682170542634,0.7086117750311036
ktb_3y,20,lgbm,1548,0.501937984496124,0.5129198966408268,0.5162659123055162,0.4697554697554698,0.4919137466307278,0.5146819971722696,0.5035516969218626,0.8184754521963824,0.5114583333333333,0.6201550387596899,0.7268054559551559
ktb_3y,20,logreg,1548,0.501937984496124,0.5038759689922481,0.5064562410329986,0.4543114543114543,0.4789687924016282,0.5098311207260624,0.4968421052631579,0.9205426356589147,0.4964761158966327,0.8249354005167958,0.7430096953217034
ktb_3y,20,rf,1548,0.501937984496124,0.5142118863049095,0.5165562913907285,0.5019305019305019,0.5091383812010444,0.4961147918346362,0.46476510067114096,0.3850129198966408,0.5423728813559322,0.03811369509043928,0.5848898547146066
ktb_3y,20,xgb,1548,0.501937984496124,0.5200258397932817,0.5259146341463414,0.444015444015444,0.48150732728541523,0.5194043404160136,0.5259686727122836,0.7835917312661499,0.5172413793103449,0.562015503875969,0.7334740879518125
ktb_5y,10,ensemble,962,0.5135135135135135,0.4792099792099792,0.49266247379454925,0.4757085020242915,0.4840370751802266,0.48216201252638496,0.4699853587115666,0.7099792099792099,0.4860050890585242,0.4085239085239085,0.643049752672923
ktb_5y,10,et,962,0.5135135135135135,0.48440748440748443,0.49698795180722893,0.3340080971659919,0.39951573849878935,0.4984731305581508,0.5459183673469388,0.20374220374220375,0.7142857142857143,0.014553014553014554,0.553916607657654
ktb_5y,10,gbm,962,0.5135135135135135,0.4708939708939709,0.48259860788863107,0.42105263157894735,0.44972972972972974,0.4854017440049828,0.48424068767908307,0.7255717255717256,0.48498845265588914,0.4501039501039501,0.6559483027094363
ktb_5y,10,lgbm,962,0.5135135135135135,0.47505197505197505,0.4872389791183295,0.4251012145748988,0.4540540540540541,0.47331222533651685,0.4745972738537794,0.8388773388773388,0.46801872074882994,0.6663201663201663,0.6617515000806811
ktb_5y,10,logreg,962,0.5135135135135135,0.4979209979209979,0.5106382978723404,0.5344129554655871,0.5222551928783383,0.4933994255856604,0.49941656942823803,0.8908523908523909,0.4972375690607735,0.7525987525987526,0.7129160099418587
ktb_5y,10,rf,962,0.5135135135135135,0.4792099792099792,0.4924731182795699,0.46356275303643724,0.47758081334723673,0.4898482646458354,0.4984126984126984,0.32744282744282743,0.625,0.033264033264033266,0.5697923161524843
ktb_5y,10,xgb,962,0.5135135135135135,0.48232848232848236,0.4956896551724138,0.46558704453441296,0.4801670146137787,0.4712576559742552,0.467005076142132,0.8191268191268192,0.46678023850085176,0.6101871101871101,0.6515308549332218
ktb_5y,20,ensemble,1548,0.5058139534883721,0.5148578811369509,0.5258064516129032,0.4163473818646232,0.4647184604419102,0.5237556240035393,0.5329619312906221,0.6957364341085271,0.5257903494176372,0.38824289405684753,0.7179647507335338
ktb_5y,20,et,1548,0.5058139534883721,0.5077519379844961,0.5180102915951973,0.38569604086845466,0.44216691068814057,0.5416923346605564,0.55810147299509,0.394702842377261,0.4603174603174603,0.040697674418604654,0.6610186176833276
ktb_5y,20,gbm,1548,0.5058139534883721,0.5116279069767442,0.5208655332302936,0.43039591315453385,0.47132867132867134,0.5249476205978347,0.5188679245283019,0.6847545219638242,0.5547445255474452,0.35400516795865633,0.7114600180970654
ktb_5y,20,lgbm,1548,0.5058139534883721,0.49806201550387597,0.5052264808362369,0.37037037037037035,0.42741341193809873,0.5153548861008856,0.5034965034965035,0.8313953488372093,0.50199203187251,0.648578811369509,0.7310848384221866
ktb_5y,20,logreg,1548,0.5058139534883721,0.5025839793281653,0.5095447870778267,0.44316730523627074,0.47404371584699456,0.5245903555121496,0.5049715909090909,0.9095607235142119,0.5121568627450981,0.8236434108527132,0.7655359257764508
ktb_5y,20,rf,1548,0.5058139534883721,0.5109819121447028,0.5198170731707317,0.4355044699872286,0.4739402362751911,0.5184617567759331,0.5166402535657686,0.4076227390180879,0.64,0.03229974160206718,0.6276468554251283
ktb_5y,20,xgb,1548,0.5058139534883721,0.524547803617571,0.5379644588045234,0.42528735632183906,0.47503566333808844,0.5269301079307841,0.5245220282626767,0.7771317829457365,0.5195530726256983,0.5781653746770026,0.7417188017966271
spread_aa_3y,10,ensemble,962,0.5155925155925156,0.5395010395010394,0.545144804088586,0.6451612903225806,0.5909510618651893,0.5819301190641007,0.5578034682080925,0.7193347193347194,0.5929203539823009,0.4698544698544699,0.815428067046162
spread_aa_3y,10,et,962,0.5155925155925156,0.527027027027027,0.5356521739130434,0.6209677419354839,0.5751633986928104,0.553552886612211,0.5384615384615384,0.527027027027027,0.6931818181818182,0.18295218295218296,0.7106422192994601
spread_aa_3y,10,gbm,962,0.5155925155925156,0.5457380457380457,0.5463108320251178,0.7016129032258065,0.6142983230361871,0.5775128063131663,0.5535465924895688,0.7474012474012474,0.5789473684210527,0.49376299376299376,0.8164422209832705
spread_aa_3y,10,lgbm,962,0.5155925155925156,0.5353430353430353,0.5392,0.6794354838709677,0.6012488849241748,0.5715769071023121,0.537888198757764,0.8367983367983368,0.5488721804511278,0.6912681912681913,0.8288459307772613
spread_aa_3y,10,logreg,962,0.5155925155925156,0.5644490644490644,0.5771543086172345,0.5806451612903226,0.578894472361809,0.591340163367022,0.5647727272727273,0.9147609147609148,0.5710691823899371,0.8264033264033264,0.8968454244828328
spread_aa_3y,10,rf,962,0.5155925155925156,0.5488565488565489,0.5545774647887324,0.6350806451612904,0.5921052631578947,0.5866632631870414,0.5856873822975518,0.5519750519750519,0.7165775401069518,0.1943866943866944,0.7763225925541619
spread_aa_3y,10,xgb,962,0.5155925155925156,0.5426195426195426,0.5441640378548895,0.6955645161290323,0.6106194690265486,0.572567665789838,0.5476493011435832,0.818087318087318,0.5480132450331126,0.6278586278586279,0.829092264496096
spread_aa_3y,20,ensemble,1548,0.5271317829457365,0.5310077519379846,0.5495594713656388,0.6115196078431373,0.5788863109048724,0.5828729374263366,0.5664335664335665,0.7390180878552972,0.6064102564102564,0.5038759689922481,0.8268662600699195
spread_aa_3y,20,et,1548,0.5271317829457365,0.5729974160206718,0.5785207700101317,0.6997549019607843,0.6333887964503605,0.5995928426015215,0.5776255707762558,0.5658914728682171,0.6631944444444444,0.18604651162790697,0.7955837846921997
spread_aa_3y,20,gbm,1548,0.5271317829457365,0.5180878552971576,0.5398633257403189,0.5808823529411765,0.5596221959858324,0.5471646308796743,0.5202108963093146,0.7351421188630491,0.5600505689001264,0.5109819121447028,0.7564162209835291
spread_aa_3y,20,lgbm,1548,0.5271317829457365,0.5077519379844961,0.5284810126582279,0.6139705882352942,0.5680272108843537,0.5463442890817529,0.5224215246636771,0.8643410852713178,0.5256988277727682,0.7164082687338501,0.7930462645779708
spread_aa_3y,20,logreg,1548,0.5271317829457365,0.6007751937984496,0.6345108695652174,0.5723039215686274,0.6018041237113402,0.6157083735133397,0.6051735874744725,0.9489664082687338,0.6131386861313869,0.8850129198966409,0.9693031694134424
spread_aa_3y,20,rf,1548,0.5271317829457365,0.5613695090439277,0.5708376421923474,0.6764705882352942,0.6191811553561414,0.6118343512268295,0.6168674698795181,0.5361757105943152,0.6888111888111889,0.1847545219638243,0.8141981676532745
spread_aa_3y,20,xgb,1548,0.5271317829457365,0.5051679586563308,0.5266524520255863,0.6053921568627451,0.5632839224629419,0.5341446346298082,0.5019334880123744,0.8352713178294574,0.5154639175257731,0.6892764857881137,0.7580851177530289
spread_bbb_3y,10,ensemble,962,0.4781704781704782,0.5613305613305614,0.532871972318339,0.6695652173913044,0.5934489402697495,0.6017884981811884,0.5721925133689839,0.7775467775467776,0.59375,0.498960498960499,0.8695280794925695
spread_bbb_3y,10,et,962,0.4781704781704782,0.579002079002079,0.5456053067993366,0.7152173913043478,0.6190028222013171,0.6243807379178937,0.617056856187291,0.6216216216216216,0.7137254901960784,0.26507276507276506,0.863878131152512
spread_bbb_3y,10,gbm,962,0.4781704781704782,0.5956340956340956,0.5663551401869159,0.658695652173913,0.6090452261306533,0.6168369998267799,0.5944827586206897,0.7536382536382537,0.6174636174636174,0.5,0.8931953646140378
spread_bbb_3y,10,lgbm,962,0.4781704781704782,0.5654885654885655,0.5367132867132867,0.6673913043478261,0.5949612403100775,0.6013121427334142,0.5769712140175219,0.8305613305613305,0.5978090766823161,0.6642411642411642,0.8894669221514017
spread_bbb_3y,10,logreg,962,0.4781704781704782,0.5228690228690228,0.5009174311926605,0.5934782608695652,0.5432835820895522,0.5320673826433397,0.5264367816091954,0.9043659043659044,0.531130876747141,0.818087318087318,0.7853801282261356
spread_bbb_3y,10,rf,962,0.4781704781704782,0.5987525987525988,0.5672727272727273,0.6782608695652174,0.6178217821782178,0.6321669842369653,0.6088495575221239,0.5873180873180873,0.764367816091954,0.18087318087318088,0.8582225378518469
spread_bbb_3y,10,xgb,962,0.4781704781704782,0.5467775467775468,0.519672131147541,0.6891304347826087,0.5925233644859813,0.5914472544604192,0.5638020833333334,0.7983367983367984,0.5935374149659864,0.6112266112266113,0.85765999997119
spread_bbb_3y,20,ensemble,1548,0.4689922480620155,0.5936692506459949,0.5516506922257721,0.7134986225895317,0.6222222222222222,0.6394267827579042,0.6119900083263947,0.7758397932816538,0.6424936386768448,0.5077519379844961,0.9430305846487695
